# receptors_by_type.csv -- postsynaptic response class per (MaleCNS v1.0 type, transmitter), built by
# scripts/build_receptor_table.py from flyverse/data/expression_{ozel2021,davis2020,central,kurmangaliyev2020}.csv and the
# matching type maps (Özel 2021 GSE142787; Davis 2020 GSE116969 CC BY 4.0; Davie 2018 GSE107451; Fly Cell Atlas 2022 head;
# Kurmangaliyev 2020 GSE156455, pupal 96 h APF). Full rules and coverage: docs/audits/receptor_rules.md.
# Receptor groups: acetylcholine fast + nAChR alpha1-7/beta1-3, slow + mAChR-A (Gq) / slow - mAChR-B (Gi); gaba fast - Rdl/Lcch3/Grd,
# slow - GABA-B-R1/2/3; glutamate fast - GluClalpha, fast + KaiR1D/GluRIA/GluRIB/Nmdar1+Nmdar2, slow - mGluR; histamine fast -
# HisCl1/ort; dopamine slow + Dop1R1/Dop1R2/DopEcR, slow - Dop2R; octopamine slow + Oamb/Octbeta1-3R, slow - Octalpha2R;
# serotonin slow + 5-HT2A/2B/7, slow - 5-HT1A/1B. Group present = any member gene on (NMDA needs both Nmdar1 and Nmdar2);
# group level = sum of the on-members' levels (TPM; expm1 of the log-mean for the 10x sources); gain class = none if absent,
# else tertile (low/mid/high) of the group level among the source's neuronal profiles where the group is present (quantiles
# within source, NOT linear expression). *_pos_lead / *_neg_lead = the on-member with the largest level.
# fast_sign / slow_sign: +1 / -1 / 0 = none. *_pos_class / *_neg_class: classes of the + and - groups; *_net: sign of the
# larger class, 'mixed' if equal (then *_sign keeps the NT_SIGN prior for fast, 0 for slow), 'none' if both absent;
# *_gain_class: class of the winning group. *_abs columns: the same under the absolute rule (larger summed level, 2-fold
# margin, else mixed). fast_*_nonmda: the class rule with the glutamate fast + group restricted to KaiR1D/GluRIA/GluRIB
# (Nmdar2 is 102-1,073 TPM with P(on) = 1 in every non-photoreceptor neuronal QC-pass Davis row); identical to the plain
# columns for the other transmitters. KaiR1D = CG3822 in every source.
# tier / source / source_name / qc: the profile deciding the row. Candidates: the best row per source (best tier, QC pass
# first, then the row pooling the fewest types, then name), ranked davis2020 > ozel2021 > kurmangaliyev2020 > fca2022 >
# davie2018 at equal tier / QC; the best-ranked is the primary (primary_source / primary_tier). Selection rule (round 2):
# the primary decides unless its fast group for the transmitter is 'none' and another source has it on -- a single-
# nucleus (fca2022 / davie2018) 'none' is replaced by the best whole-cell (davis2020 / ozel2021 / kurmangaliyev2020)
# profile with the group on (fast_selection = group_on_override:<source>); any other such disagreement keeps the primary
# but falls back to NT_SIGN: fast_net = none_contested, fast_sign = the prior, fast_gain_class = none (factor 1); a
# 'none' carried by a single source falls back the same way (fast_net = none_single_source). A silencing (fast_sign 0)
# therefore needs every source profiling the type to agree and at least two of them. fast_selection_nonmda /
# source_nonmda: the same for the nonmda variant (selected separately). n_sources: candidate sources for the type.
# pool_mixed: the profile is a pooled cluster whose member types carry mixed model transmitter labels (a class prior, not
# a per-type measurement); alt_sources: the other candidates' net calls. Rows '<nt=...>' are the Davis 2020 ChAT / Gad1 /
# VGlut whole-class baselines (tier class), used only with edge_lookup(nt_class_fallback=True).
malecns_type,transmitter,fast_sign,fast_gain_class,fast_pos_class,fast_neg_class,fast_net,fast_pos_lead,fast_neg_lead,fast_sign_abs,fast_gain_class_abs,fast_net_abs,fast_sign_nonmda,fast_gain_class_nonmda,fast_pos_class_nonmda,fast_net_nonmda,fast_pos_lead_nonmda,slow_sign,slow_gain_class,slow_pos_class,slow_neg_class,slow_net,slow_pos_lead,slow_neg_lead,slow_sign_abs,slow_gain_class_abs,slow_net_abs,tier,source,source_name,qc,pool_mixed,fast_selection,fast_selection_nonmda,source_nonmda,primary_source,primary_tier,n_sources,n_cells,superclass,in_syn_W,receptor_groups,fast_pos_val,fast_neg_val,slow_pos_val,slow_neg_val,alt_sources
GNG655,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_sensory,54,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
GNG655,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_sensory,54,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
GNG655,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_sensory,54,HisCl:off,0.0,0.0,0.0,0.0,
GNG655,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_sensory,54,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
GNG655,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_sensory,54,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
GNG655,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_sensory,54,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
HSE,acetylcholine,1,mid,mid,none,+1,nAChRalpha7,,1,mid,+1,1,mid,mid,+1,nAChRalpha7,1,high,high,mid,+1,mAChR-A,mAChR-B,1,high,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,nAChR:mid;mAChR-A:high;mAChR-B:mid,7888.03,0.0,382.375,65.055,
HSE,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,GABA-A:mid;GABA-B:mid,0.0,2985.415,0.0,450.675,
HSE,glutamate,-1,mid,mid,mid,mixed,Nmdar2,GluClalpha,-1,mid,-1,-1,mid,low,-1,GluRIB,-1,mid,none,mid,-1,,mGluR,-1,mid,-1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,GluCl:mid;iGluR:mid;mGluR:mid,660.915,1401.205,0.0,356.18,
HSE,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,HisCl:off,0.0,0.0,0.0,0.0,
HSE,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,low,+1,DopEcR,Dop2R,1,high,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,Dop1R/DopEcR:high;Dop2R:low,0.0,0.0,7494.505,108.49,
HSE,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,mid,mid,low,+1,Octbeta2R,Octalpha2R,1,mid,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,Oamb/Octbeta:mid;Octalpha2R:low,0.0,0.0,591.85,31.48,
HSE,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,mid,mid,low,+1,5-HT7,5-HT1B,1,mid,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,36454,5-HT2/7:mid;5-HT1:low,0.0,0.0,205.595,14.065,
HSN,acetylcholine,1,mid,mid,none,+1,nAChRalpha7,,1,mid,+1,1,mid,mid,+1,nAChRalpha7,1,high,high,mid,+1,mAChR-A,mAChR-B,1,high,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,nAChR:mid;mAChR-A:high;mAChR-B:mid,7888.03,0.0,382.375,65.055,
HSN,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,GABA-A:mid;GABA-B:mid,0.0,2985.415,0.0,450.675,
HSN,glutamate,-1,mid,mid,mid,mixed,Nmdar2,GluClalpha,-1,mid,-1,-1,mid,low,-1,GluRIB,-1,mid,none,mid,-1,,mGluR,-1,mid,-1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,GluCl:mid;iGluR:mid;mGluR:mid,660.915,1401.205,0.0,356.18,
HSN,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,HisCl:off,0.0,0.0,0.0,0.0,
HSN,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,low,+1,DopEcR,Dop2R,1,high,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,Dop1R/DopEcR:high;Dop2R:low,0.0,0.0,7494.505,108.49,
HSN,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,mid,mid,low,+1,Octbeta2R,Octalpha2R,1,mid,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,Oamb/Octbeta:mid;Octalpha2R:low,0.0,0.0,591.85,31.48,
HSN,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,mid,mid,low,+1,5-HT7,5-HT1B,1,mid,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,32830,5-HT2/7:mid;5-HT1:low,0.0,0.0,205.595,14.065,
HSS,acetylcholine,1,mid,mid,none,+1,nAChRalpha7,,1,mid,+1,1,mid,mid,+1,nAChRalpha7,1,high,high,mid,+1,mAChR-A,mAChR-B,1,high,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,nAChR:mid;mAChR-A:high;mAChR-B:mid,7888.03,0.0,382.375,65.055,
HSS,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,GABA-A:mid;GABA-B:mid,0.0,2985.415,0.0,450.675,
HSS,glutamate,-1,mid,mid,mid,mixed,Nmdar2,GluClalpha,-1,mid,-1,-1,mid,low,-1,GluRIB,-1,mid,none,mid,-1,,mGluR,-1,mid,-1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,primary,primary,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,GluCl:mid;iGluR:mid;mGluR:mid,660.915,1401.205,0.0,356.18,
HSS,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,HisCl:off,0.0,0.0,0.0,0.0,
HSS,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,low,+1,DopEcR,Dop2R,1,high,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,Dop1R/DopEcR:high;Dop2R:low,0.0,0.0,7494.505,108.49,
HSS,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,mid,mid,low,+1,Octbeta2R,Octalpha2R,1,mid,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,Oamb/Octbeta:mid;Octalpha2R:low,0.0,0.0,591.85,31.48,
HSS,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,mid,mid,low,+1,5-HT7,5-HT1B,1,mid,+1,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,False,none_single_source,none_single_source,davis2020,davis2020,fuzzy,1,2,visual_projection,34380,5-HT2/7:mid;5-HT1:low,0.0,0.0,205.595,14.065,
Hugin-RG,acetylcholine,1,low,low,none,+1,nAChRalpha6,,1,low,+1,1,low,low,+1,nAChRalpha6,1,mid,mid,none,+1,mAChR-A,,1,mid,+1,fuzzy,davie2018,Hug,pass,False,primary,primary,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,nAChR:low;mAChR-A:mid;mAChR-B:off,15.241,0.0,0.975,0.0,
Hugin-RG,gaba,-1,low,none,low,-1,,Rdl,-1,low,-1,-1,low,none,-1,,-1,low,none,low,-1,,GABA-B-R1,-1,low,-1,fuzzy,davie2018,Hug,pass,False,primary,primary,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,GABA-A:low;GABA-B:low,0.0,6.041,0.0,1.06,
Hugin-RG,glutamate,-1,mid,low,mid,-1,GluRIB,GluClalpha,-1,mid,-1,-1,mid,low,-1,GluRIB,0,none,none,none,none,,,0,none,none,fuzzy,davie2018,Hug,pass,False,primary,primary,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,GluCl:mid;iGluR:low;mGluR:off,0.583,2.416,0.0,0.0,
Hugin-RG,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,fuzzy,davie2018,Hug,pass,False,none_single_source,none_single_source,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,HisCl:off,0.0,0.0,0.0,0.0,
Hugin-RG,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,low,low,low,mixed,DopEcR,Dop2R,-1,low,-1,fuzzy,davie2018,Hug,pass,False,none_single_source,none_single_source,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,Dop1R/DopEcR:low;Dop2R:low,0.0,0.0,1.218,4.212,
Hugin-RG,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,low,low,none,+1,Octbeta3R,,1,low,+1,fuzzy,davie2018,Hug,pass,False,none_single_source,none_single_source,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,Oamb/Octbeta:low;Octalpha2R:off,0.0,0.0,1.528,0.0,
Hugin-RG,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,fuzzy,davie2018,Hug,pass,False,none_single_source,none_single_source,davie2018,davie2018,fuzzy,1,4,cb_endocrine,181,5-HT2/7:off;5-HT1:off,0.0,0.0,0.0,0.0,
IB118,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5666,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
IB118,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5666,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
IB118,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5666,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
IB118,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5666,HisCl:off,0.0,0.0,0.0,0.0,
IB118,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5666,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
IB118,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5666,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
IB118,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5666,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
IPC,acetylcholine,1,low,low,none,+1,nAChRalpha6,,1,low,+1,1,low,low,+1,nAChRalpha6,0,none,none,none,none,,,0,none,none,exact,davie2018,IPC,pass,False,primary,primary,davie2018,davie2018,exact,2,16,cb_endocrine,19849,nAChR:low;mAChR-A:off;mAChR-B:off,9.781,0.0,0.0,0.0,"davis2020(class):fast=+1,slow=mixed"
IPC,gaba,-1,low,none,low,-1,,Rdl,-1,low,-1,-1,low,none,-1,,-1,low,none,low,-1,,GABA-B-R2,-1,low,-1,exact,davie2018,IPC,pass,False,primary,primary,davie2018,davie2018,exact,2,16,cb_endocrine,19849,GABA-A:low;GABA-B:low,0.0,5.581,0.0,1.046,"davis2020(class):fast=-1,slow=-1"
IPC,glutamate,-1,low,low,low,mixed,GluRIB,GluClalpha,-1,low,mixed,-1,low,low,mixed,GluRIB,0,none,none,none,none,,,0,none,none,exact,davie2018,IPC,pass,False,primary,primary,davie2018,davie2018,exact,2,16,cb_endocrine,19849,GluCl:low;iGluR:low;mGluR:off,0.539,0.953,0.0,0.0,"davis2020(class):fast=+1,slow=-1"
IPC,histamine,-1,low,none,low,-1,,HisCl1,-1,low,-1,-1,low,none,-1,,0,none,none,none,none,,,0,none,none,class,davis2020,Ilp2,suboptimal_only,False,group_on_override:davis2020,group_on_override:davis2020,davis2020,davie2018,exact,2,16,cb_endocrine,19849,HisCl:low,0.0,24.255,0.0,0.0,"davie2018(exact):fast=none,slow=none"
IPC,dopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,low,low,low,mixed,DopEcR,Dop2R,-1,low,-1,exact,davie2018,IPC,pass,False,primary,primary,davie2018,davie2018,exact,2,16,cb_endocrine,19849,Dop1R/DopEcR:low;Dop2R:low,0.0,0.0,0.497,1.373,"davis2020(class):fast=none,slow=-1"
IPC,octopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,1,low,low,none,+1,Octbeta1R,,1,low,+1,exact,davie2018,IPC,pass,False,primary,primary,davie2018,davie2018,exact,2,16,cb_endocrine,19849,Oamb/Octbeta:low;Octalpha2R:off,0.0,0.0,0.415,0.0,"davis2020(class):fast=none,slow=mixed"
IPC,serotonin,0,none,none,none,none,,,0,none,none,0,none,none,none,,-1,mid,none,mid,-1,,5-HT1A,-1,mid,-1,exact,davie2018,IPC,pass,False,primary,primary,davie2018,davie2018,exact,2,16,cb_endocrine,19849,5-HT2/7:off;5-HT1:mid,0.0,0.0,0.0,1.296,"davis2020(class):fast=none,slow=mixed"
JO-A-unclear,acetylcholine,1,low,low,none,+1,nAChRalpha4,,1,low,+1,1,low,low,+1,nAChRalpha4,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,primary,primary,fca2022,fca2022,class,1,24,cb_sensory,19,nAChR:low;mAChR-A:off;mAChR-B:off,8.557,0.0,0.0,0.0,
JO-A-unclear,gaba,-1,high,none,high,-1,,Rdl,-1,high,-1,-1,high,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,fca2022,auditory sensory neuron,pass,False,primary,primary,fca2022,fca2022,class,1,24,cb_sensory,19,GABA-A:high;GABA-B:mid,0.0,74.853,0.0,2.794,
JO-A-unclear,glutamate,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,24,cb_sensory,19,GluCl:off;iGluR:off;mGluR:off,0.0,0.0,0.0,0.0,
JO-A-unclear,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,24,cb_sensory,19,HisCl:off,0.0,0.0,0.0,0.0,
JO-A-unclear,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,none,+1,DopEcR,,1,high,+1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,24,cb_sensory,19,Dop1R/DopEcR:high;Dop2R:off,0.0,0.0,11.577,0.0,
JO-A-unclear,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,none,+1,Octbeta3R,,1,high,+1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,24,cb_sensory,19,Oamb/Octbeta:high;Octalpha2R:off,0.0,0.0,9.107,0.0,
JO-A-unclear,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,mid,none,mid,-1,,5-HT1A,-1,mid,-1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,24,cb_sensory,19,5-HT2/7:off;5-HT1:mid,0.0,0.0,0.0,1.732,
JO-A1,acetylcholine,1,low,low,none,+1,nAChRalpha4,,1,low,+1,1,low,low,+1,nAChRalpha4,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,primary,primary,fca2022,fca2022,class,1,8,cb_sensory,307,nAChR:low;mAChR-A:off;mAChR-B:off,8.557,0.0,0.0,0.0,
JO-A1,gaba,-1,high,none,high,-1,,Rdl,-1,high,-1,-1,high,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,fca2022,auditory sensory neuron,pass,False,primary,primary,fca2022,fca2022,class,1,8,cb_sensory,307,GABA-A:high;GABA-B:mid,0.0,74.853,0.0,2.794,
JO-A1,glutamate,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,8,cb_sensory,307,GluCl:off;iGluR:off;mGluR:off,0.0,0.0,0.0,0.0,
JO-A1,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,8,cb_sensory,307,HisCl:off,0.0,0.0,0.0,0.0,
JO-A1,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,none,+1,DopEcR,,1,high,+1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,8,cb_sensory,307,Dop1R/DopEcR:high;Dop2R:off,0.0,0.0,11.577,0.0,
JO-A1,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,none,+1,Octbeta3R,,1,high,+1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,8,cb_sensory,307,Oamb/Octbeta:high;Octalpha2R:off,0.0,0.0,9.107,0.0,
JO-A1,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,mid,none,mid,-1,,5-HT1A,-1,mid,-1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,8,cb_sensory,307,5-HT2/7:off;5-HT1:mid,0.0,0.0,0.0,1.732,
JO-A2,acetylcholine,1,low,low,none,+1,nAChRalpha4,,1,low,+1,1,low,low,+1,nAChRalpha4,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,primary,primary,fca2022,fca2022,class,1,13,cb_sensory,1555,nAChR:low;mAChR-A:off;mAChR-B:off,8.557,0.0,0.0,0.0,
JO-A2,gaba,-1,high,none,high,-1,,Rdl,-1,high,-1,-1,high,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,fca2022,auditory sensory neuron,pass,False,primary,primary,fca2022,fca2022,class,1,13,cb_sensory,1555,GABA-A:high;GABA-B:mid,0.0,74.853,0.0,2.794,
JO-A2,glutamate,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,13,cb_sensory,1555,GluCl:off;iGluR:off;mGluR:off,0.0,0.0,0.0,0.0,
JO-A2,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,13,cb_sensory,1555,HisCl:off,0.0,0.0,0.0,0.0,
JO-A2,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,none,+1,DopEcR,,1,high,+1,class,fca2022,auditory sensory neuron,pass,False,none_single_source,none_single_source,fca2022,fca2022,class,1,13,cb_sensory,1555,Dop1R/DopEcR:high;Dop2R:off,0.0,0.0,11.577,0.0,
