# nt_by_type_transcriptome.csv -- transmitter identity per MaleCNS v1.0 type from synthesis / transport genes, built by
# scripts/build_receptor_table.py from the per-source tables in flyverse/data/ (Özel 2021 GSE142787; Davis 2020 GSE116969;
# Davie 2018 GSE107451; Fly Cell Atlas 2022 head; Nern 2025 Sup. Table 1) and cache/neurons.parquet. Rules and thresholds:
# docs/audits/receptor_rules.md section 2; disagreements: docs/audits/receptor_nt_disagreements.md.
# nt_transcriptome: acetylcholine = ChAT|VAChT on; gaba = Gad1 on (VGAT unused: 60-586 TPM with P(on) = 1 in every non-photoreceptor
# neuronal QC-pass Davis row); glutamate = VGlut;
# histamine = Hdc; dopamine = ple&DAT; octopamine = Tdc2&Tbh; serotonin = Trh&SerT ('on' = source mixture-model P(on) >= 0.5
# [ozel2021], P(on) >= 0.5 & TPM >= 10 [davis2020], fraction of cells >= 0.2 [davie2018 / fca2022 / kurmangaliyev2020 96 h APF]);
# primary = highest classical
# marker level (expm1-linearised for the 10x sources), monoamines only when no classical marker is on; majority over sources
# (circular NT-class selections excluded; mixed pools never outvote per-type rows); none = no marker on.
# confidence: high = exact/alias tier and >= 2 sources agree; medium = exact/alias single source or >= 2 fuzzy/class; low = single
# fuzzy/class, suboptimal driver, mixed pool (pool_mixed: member types' majority model label < 90 % of pool cells; pool_labels
# lists them), weak marker (marker_rank < 0.25 = quantile of the marker level among the source's on-profiles) or disagreement.
# malecns_consensus = mode of the model nt over the type's cells (share given); nern2025_prediction = Nern 2025; agreement = joint
# flag; out_syn_raw = uncapped raw output synapses on the node set (-1 if the raw weights were unavailable); out_syn_W = |W|
# (sign-0 cells contribute 0).
malecns_type,n_cells,superclass,out_syn_W,out_syn_raw,nt_transcriptome,nt_secondary,co_monoamine,confidence,tier,source,source_name,qc,marker_rank,pool_mixed,pool_labels,sources_agreeing,sources_disagreeing,n_sources,malecns_consensus,malecns_consensus_share,n_unknown_cells,nern2025_prediction,nern2025_validated,agree_model,agree_nern,agreement,model_sign,transcriptome_sign,marker_scores
ORN_VL2a,98,cb_sensory,46655,46655,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VL2p,45,cb_sensory,27860,27860,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM1,33,cb_sensory,12246,12246,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM2,41,cb_sensory,14912,14912,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM3,43,cb_sensory,13978,13978,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM4,78,cb_sensory,16680,16680,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM5d,84,cb_sensory,37135,37135,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM5v,34,cb_sensory,25124,25124,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM6l,14,cb_sensory,2828,2828,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM6m,25,cb_sensory,4897,4897,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM6v,34,cb_sensory,29528,29528,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM7d,36,cb_sensory,28746,28746,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
ORN_VM7v,25,cb_sensory,14718,14718,acetylcholine,,,low,class,fca2022,olfactory receptor neuron,pass,0.132,False,acetylcholine:2635,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.44*;gaba=0.054;glutamate=0.0288;histamine=0.0121;dopamine=0.0239;octopamine=0.00924;serotonin=0
PAM01,44,cb_intrinsic,0,28019,dopamine,,,low,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,davis2020:acetylcholine,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM02,17,cb_intrinsic,0,6818,dopamine,,,high,alias,davis2020,PAM_1,pass,0.533,False,,davie2018;davis2020;fca2022,,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=102;gaba=26;glutamate=74.9;histamine=14.8;dopamine=423*;octopamine=5.6;serotonin=1.37
PAM03,12,cb_intrinsic,0,2133,dopamine,,,medium,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,,2,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM04,32,cb_intrinsic,0,15955,dopamine,,,medium,fuzzy,davis2020,PAM_3,pass,0.6,False,dopamine:56,davie2018;davis2020;fca2022,,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=97.7;gaba=31.2;glutamate=61.7;histamine=8.09;dopamine=520*;octopamine=3.85;serotonin=0
PAM05,20,cb_intrinsic,0,15756,dopamine,,,medium,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,,2,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM06,28,cb_intrinsic,0,24491,dopamine,,,low,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,davis2020:acetylcholine,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM07,14,cb_intrinsic,0,13806,dopamine,,,medium,fuzzy,davis2020,PAM_4,pass,0.867,False,dopamine:64,davie2018;davis2020;fca2022,,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=76.5;gaba=17;glutamate=42;histamine=6.53;dopamine=746*;octopamine=1.89;serotonin=1.32
PAM08,50,cb_intrinsic,0,39142,dopamine,,,medium,fuzzy,davis2020,PAM_4,pass,0.867,False,dopamine:64,davie2018;davis2020;fca2022,,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=76.5;gaba=17;glutamate=42;histamine=6.53;dopamine=746*;octopamine=1.89;serotonin=1.32
PAM09,9,cb_intrinsic,0,7330,dopamine,,,medium,fuzzy,davis2020,PAM_3,pass,0.6,False,dopamine:56,davie2018;davis2020;fca2022,,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=97.7;gaba=31.2;glutamate=61.7;histamine=8.09;dopamine=520*;octopamine=3.85;serotonin=0
PAM10,15,cb_intrinsic,0,24647,dopamine,,,medium,fuzzy,davis2020,PAM_3,pass,0.6,False,dopamine:56,davie2018;davis2020;fca2022,,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=97.7;gaba=31.2;glutamate=61.7;histamine=8.09;dopamine=520*;octopamine=3.85;serotonin=0
PAM11,15,cb_intrinsic,0,12382,dopamine,,,low,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,davis2020:acetylcholine,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM12,22,cb_intrinsic,0,13723,dopamine,,,low,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,davis2020:acetylcholine,3,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM13,16,cb_intrinsic,0,7431,dopamine,,,medium,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,,2,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM14,18,cb_intrinsic,0,8721,dopamine,,,medium,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,,2,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PAM15,4,cb_intrinsic,0,1782,dopamine,,,medium,fuzzy,fca2022,dopaminergic PAM neuron,pass,1.0,False,dopamine:316,davie2018;fca2022,,2,dopamine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,0,0,acetylcholine=0.335;gaba=0.101;glutamate=0.209;histamine=0;dopamine=3.24*;octopamine=0.0481;serotonin=0.00391
PEN_a(PEN1),20,cb_intrinsic,41311,41311,acetylcholine,,,low,fuzzy,davis2020,PB_3,pass,0.937,False,acetylcholine:42,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.37e+03*;gaba=10;glutamate=21.3;histamine=1.64;dopamine=1.35;octopamine=4.7;serotonin=0.76
PEN_b(PEN2),22,cb_intrinsic,36254,36254,acetylcholine,,,low,fuzzy,davis2020,PB_3,pass,0.937,False,acetylcholine:42,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.37e+03*;gaba=10;glutamate=21.3;histamine=1.64;dopamine=1.35;octopamine=4.7;serotonin=0.76
PFNa,58,cb_intrinsic,40694,40694,acetylcholine,,,medium,alias,davis2020,PB_5,pass,0.73,False,,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=932*;gaba=7.43;glutamate=41.8;histamine=7.41;dopamine=1.49;octopamine=6.44;serotonin=0.1
PFNd,40,cb_intrinsic,49710,49710,acetylcholine,,,low,alias,davis2020,PB_6,suboptimal_only,1.0,False,,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=1.66e+03*;gaba=2.9;glutamate=10*;histamine=1.43;dopamine=0;octopamine=1.45;serotonin=0
PFNp_a,64,cb_intrinsic,16548,16548,acetylcholine,,octopamine,low,fuzzy,davis2020,PB_4,pass,0.794,False,acetylcholine:291,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=994*;gaba=11.9;glutamate=66.2;histamine=12.9;dopamine=1.12;octopamine=10.8*;serotonin=0.04
PFNp_b,136,cb_intrinsic,26593,26593,acetylcholine,,octopamine,low,fuzzy,davis2020,PB_4,pass,0.794,False,acetylcholine:291,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=994*;gaba=11.9;glutamate=66.2;histamine=12.9;dopamine=1.12;octopamine=10.8*;serotonin=0.04
PFNp_c,40,cb_intrinsic,19484,19484,acetylcholine,,octopamine,low,fuzzy,davis2020,PB_4,pass,0.794,False,acetylcholine:291,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=994*;gaba=11.9;glutamate=66.2;histamine=12.9;dopamine=1.12;octopamine=10.8*;serotonin=0.04
PFNp_d,28,cb_intrinsic,3280,3280,acetylcholine,,octopamine,low,fuzzy,davis2020,PB_4,pass,0.794,False,acetylcholine:291,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=994*;gaba=11.9;glutamate=66.2;histamine=12.9;dopamine=1.12;octopamine=10.8*;serotonin=0.04
PFNp_e,23,cb_intrinsic,8989,8989,acetylcholine,,octopamine,low,fuzzy,davis2020,PB_4,pass,0.794,False,acetylcholine:291,davis2020,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=994*;gaba=11.9;glutamate=66.2;histamine=12.9;dopamine=1.12;octopamine=10.8*;serotonin=0.04
Pm1,246,ol_intrinsic,169388,169388,gaba,,,medium,fuzzy,davie2018,Pm1/Pm2,pass,0.9,False,gaba:589,davie2018;ozel2021,,2,gaba,1.0,0,gaba,gaba,True,True,all_agree,-1,-1,acetylcholine=0.456*;gaba=39.6*;glutamate=0.26;histamine=0;dopamine=0.00592;octopamine=0;serotonin=0.002
Pm2a,219,ol_intrinsic,358858,358858,gaba,,,medium,fuzzy,fca2022,proximal medullary amacrine neuron Pm2,pass,1.0,False,gaba:343,davie2018;fca2022;ozel2021,,3,gaba,1.0,0,gaba,,True,True,all_agree,-1,-1,acetylcholine=0.275;gaba=16.7*;glutamate=0.028;histamine=0;dopamine=0;octopamine=0;serotonin=0
Pm2b,124,ol_intrinsic,305145,305145,gaba,,,medium,fuzzy,fca2022,proximal medullary amacrine neuron Pm2,pass,1.0,False,gaba:343,davie2018;fca2022;ozel2021,,3,gaba,1.0,0,gaba,,True,True,all_agree,-1,-1,acetylcholine=0.275;gaba=16.7*;glutamate=0.028;histamine=0;dopamine=0;octopamine=0;serotonin=0
Pm3,69,ol_intrinsic,232585,232585,gaba,,octopamine,high,exact,davis2020,Pm3,pass,0.778,False,,davie2018;davis2020;kurmangaliyev2020;ozel2021,,4,gaba,1.0,0,gaba,gaba,True,True,all_agree,-1,-1,acetylcholine=109;gaba=1.44e+03*;glutamate=54.1;histamine=4.98;dopamine=1.82;octopamine=12.2*;serotonin=0.25
Pm4,168,ol_intrinsic,354340,354340,gaba,,,high,exact,davis2020,Pm4,pass,1.0,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,gaba,1.0,0,gaba,gaba,True,True,all_agree,-1,-1,acetylcholine=16.8;gaba=3.51e+03*;glutamate=20.3;histamine=2.58;dopamine=1.36;octopamine=5.83;serotonin=0.58
Pm5,182,ol_intrinsic,147555,147555,gaba,,,low,class,ozel2021,Pm1,pass,1.0,False,gaba:478,ozel2021,,1,gaba,1.0,0,gaba,gaba,True,True,all_agree,-1,-1,acetylcholine=0.395;gaba=107*;glutamate=2.33;histamine=0;dopamine=0.0381;octopamine=0;serotonin=0
Pm6,50,ol_intrinsic,77713,77713,gaba,,,low,class,ozel2021,Pm1,pass,1.0,False,gaba:478,ozel2021,,1,gaba,1.0,0,gaba,,True,True,all_agree,-1,-1,acetylcholine=0.395;gaba=107*;glutamate=2.33;histamine=0;dopamine=0.0381;octopamine=0;serotonin=0
R1-R6,3377,ol_sensory,248839,248839,histamine,,,low,alias,davis2020,R1-6,pass,0.636,False,,davis2020;kurmangaliyev2020,davie2018:acetylcholine,5,histamine,1.0,0,histamine,histamine,True,True,all_agree,-1,-1,acetylcholine=44.6;gaba=22.7;glutamate=29.2;histamine=344*;dopamine=2.59;octopamine=8.01;serotonin=6.29
R7R8_unclear,85,ol_sensory,473,473,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,,3,histamine,1.0,0,histamine,,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
R7_unclear,404,ol_sensory,49275,49275,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,,4,histamine,1.0,0,histamine,,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
R7d,82,ol_sensory,16809,16809,acetylcholine,,,low,fuzzy,fca2022,dorsal rim area,pass,0.184,False,histamine:158,davie2018;fca2022;kurmangaliyev2020,davis2020:histamine,5,histamine,1.0,0,histamine,,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.79*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
R7p,332,ol_sensory,47957,47957,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,davis2020:histamine,5,histamine,1.0,0,histamine,histamine,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
R7y,482,ol_sensory,62534,62534,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,davis2020:histamine,5,histamine,1.0,0,histamine,histamine,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
R8_unclear,442,ol_sensory,65050,65050,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,,4,histamine,1.0,0,histamine,,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
R8d,76,ol_sensory,11972,11972,acetylcholine,,,low,fuzzy,fca2022,dorsal rim area,pass,0.184,False,histamine:158,davie2018;fca2022;kurmangaliyev2020,,4,histamine,1.0,0,histamine,,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.79*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
R8p,330,ol_sensory,60298,60298,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,davis2020:histamine,5,histamine,1.0,0,histamine,histamine+acetylcholine,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
R8y,481,ol_sensory,84125,84125,acetylcholine,histamine,,low,class,kurmangaliyev2020,R7.8@96h,pass,0.241,False,histamine:2714,davie2018;kurmangaliyev2020,davis2020:histamine,5,histamine,1.0,0,histamine,histamine+acetylcholine,False,False,model_nern_agree_vs_transcriptome,-1,1,acetylcholine=1.89*;gaba=0.302*;glutamate=0.135;histamine=0.961*;dopamine=0.0249;octopamine=0;serotonin=0
T1,1777,ol_intrinsic,7372,7372,none,,,none,exact,davis2020,T1,pass,,False,,,,5,histamine,1.0,0,unclear,unclear,,,transcriptome_none,-1,0,acetylcholine=3.63;gaba=1.59;glutamate=2.48;histamine=0.61;dopamine=1.34;octopamine=5.49;serotonin=1.17
T2,1630,ol_intrinsic,684093,684093,acetylcholine,,,low,exact,ozel2021,T2,pass,0.048,False,,davie2018;fca2022;kurmangaliyev2020;ozel2021,,4,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=2.9*;gaba=2.29;glutamate=3.63;histamine=0;dopamine=0.0191;octopamine=0.00417;serotonin=0.00948
T2a,1872,ol_intrinsic,798819,798819,acetylcholine,,,high,exact,ozel2021,T2a,pass,0.714,False,,fca2022;kurmangaliyev2020;ozel2021,,3,acetylcholine,0.999,1,acetylcholine,,True,True,all_agree,1,1,acetylcholine=6.12*;gaba=2.37;glutamate=3.74;histamine=0.00417;dopamine=0.0637;octopamine=0;serotonin=0.00156
T3,1940,ol_intrinsic,584470,584470,acetylcholine,,,high,exact,ozel2021,T3,pass,0.524,False,,davie2018;fca2022;kurmangaliyev2020;ozel2021,,4,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=4.85*;gaba=2.46;glutamate=4.15;histamine=0;dopamine=0.044;octopamine=0;serotonin=0
T4a,1684,ol_intrinsic,514588,514588,acetylcholine,,,high,exact,kurmangaliyev2020,T4a@96h,pass,0.5,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=10.9*;gaba=0.317;glutamate=0.2;histamine=0;dopamine=0.0175;octopamine=0.00358;serotonin=0
T4b,1690,ol_intrinsic,452934,452934,acetylcholine,,,high,exact,kurmangaliyev2020,T4b@96h,pass,0.611,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=12*;gaba=0.342;glutamate=0.187;histamine=0.0065;dopamine=0.0118;octopamine=0;serotonin=0
T4c,1778,ol_intrinsic,558128,558128,acetylcholine,,,high,exact,kurmangaliyev2020,T4c@96h,pass,0.741,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=12.9*;gaba=0.366;glutamate=0.177;histamine=0;dopamine=0;octopamine=0;serotonin=0
T4d,1709,ol_intrinsic,457982,457982,acetylcholine,,,high,exact,kurmangaliyev2020,T4d@96h,pass,0.722,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=12.7*;gaba=0.281;glutamate=0.211;histamine=0.0141;dopamine=0.00718;octopamine=0;serotonin=0
T5a,1664,ol_intrinsic,558400,558400,acetylcholine,,,high,exact,kurmangaliyev2020,T5a@96h,pass,0.556,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=11.5*;gaba=0.456*;glutamate=0.141;histamine=0.0057;dopamine=0.0118;octopamine=0;serotonin=0
T5b,1715,ol_intrinsic,481902,481902,acetylcholine,,,high,exact,kurmangaliyev2020,T5b@96h,pass,0.426,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=10.4*;gaba=0.386*;glutamate=0.238;histamine=0.00611;dopamine=0;octopamine=0;serotonin=0
T5c,1720,ol_intrinsic,581444,581444,acetylcholine,,,high,exact,kurmangaliyev2020,T5c@96h,pass,0.519,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=11*;gaba=0.338;glutamate=0.215;histamine=0;dopamine=0;octopamine=0;serotonin=0
T5d,1620,ol_intrinsic,463223,463223,acetylcholine,,,high,exact,kurmangaliyev2020,T5d@96h,pass,0.63,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=12*;gaba=0.369;glutamate=0.164;histamine=0;dopamine=0;octopamine=0;serotonin=0
Tm1,1777,ol_intrinsic,1724891,1724891,acetylcholine,,,high,exact,davis2020,Tm1,pass,0.889,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=1.18e+03*;gaba=6.74;glutamate=8.44;histamine=1.65;dopamine=1.31;octopamine=4.93;serotonin=0.51
Tm2,1766,ol_intrinsic,1167723,1167723,acetylcholine,,,high,exact,davis2020,Tm2,pass,0.444,False,,davis2020;fca2022;kurmangaliyev2020;ozel2021,,4,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=550*;gaba=34.6;glutamate=14.7;histamine=7.42;dopamine=19.1;octopamine=14.1;serotonin=10.2
Tm20,1762,ol_intrinsic,574407,574407,acetylcholine,,,high,exact,davis2020,Tm20,pass,0.429,False,,davis2020;fca2022;kurmangaliyev2020;ozel2021,,4,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=544*;gaba=4.63;glutamate=10.3;histamine=1.34;dopamine=1.69;octopamine=6.25;serotonin=3.54
